session_id,typing_speed_wpm,keystroke_interval_std_ms,session_duration_sec,login_hour,geo_distance_from_home_km,failed_pin_attempts,device_change_flag,is_anomaly
SESS-004470,52.4,78.8,216.5,14,0.6,0,0,0
SESS-004471,54.0,71.1,440.5,21,0.6,0,0,0
SESS-004472,33.9,94.7,142.6,9,13.5,1,0,0
SESS-004473,52.9,56.6,369.0,22,2.3,0,0,0
SESS-004474,47.0,63.6,182.7,18,0.3,0,0,0
SESS-004475,38.5,40.7,231.2,18,4.8,0,0,0
SESS-004476,38.2,129.0,142.2,18,3.4,0,0,0
SESS-004477,28.8,68.9,196.5,14,0.8,1,0,0
SESS-004478,47.9,93.5,747.0,21,6.9,0,0,0
SESS-004479,50.3,79.0,119.4,20,4.0,0,0,0
SESS-004480,35.5,59.0,70.8,19,0.2,0,0,0
SESS-004481,43.8,77.7,115.2,9,0.5,0,0,0
SESS-004482,45.0,55.2,191.7,6,3.0,0,0,0
SESS-004483,33.9,89.8,284.9,12,1.9,0,0,0
SESS-004484,55.2,101.8,150.9,13,5.2,1,0,0
SESS-004485,45.7,104.8,30.0,15,0.7,0,0,0
SESS-004486,29.7,85.0,249.9,12,16.8,0,0,0
SESS-004487,44.3,92.8,405.1,7,5.9,0,0,0
SESS-004488,44.2,90.9,144.8,6,8.2,0,0,0
SESS-004489,29.8,94.5,299.1,15,1.3,0,1,0
SESS-004490,26.9,79.1,221.0,14,1.3,0,0,0
SESS-004491,48.8,66.5,107.9,6,10.9,0,0,0
SESS-004492,46.2,84.8,72.2,8,0.0,0,1,0
SESS-004493,41.3,113.0,200.1,21,4.4,0,0,0
SESS-004494,48.3,99.2,97.0,12,3.4,0,0,0
SESS-004495,41.9,58.0,289.3,20,6.6,0,0,0
SESS-004496,37.6,99.5,183.9,21,1.2,0,0,0
SESS-004497,39.7,60.5,165.5,6,6.5,0,0,0
SESS-004498,35.1,95.9,83.3,12,6.1,0,0,0
SESS-004499,42.1,56.3,185.4,11,3.3,0,0,0
SESS-004500,42.6,99.1,140.7,9,0.5,0,0,0
SESS-004501,37.0,98.2,137.3,17,7.7,1,0,0
SESS-004502,51.6,59.5,217.3,16,10.1,0,0,0
SESS-004503,47.4,95.7,146.0,20,5.6,0,0,0
SESS-004504,42.4,100.1,204.9,7,1.8,0,0,0
SESS-004505,38.0,106.2,209.6,8,9.9,0,1,0
SESS-004506,55.7,89.8,174.0,11,1.0,1,0,0
SESS-004507,38.5,59.5,201.7,15,2.9,0,0,0
SESS-004508,44.0,98.3,154.0,19,3.7,0,0,0
SESS-004509,37.4,65.9,98.7,14,8.1,0,0,0
SESS-004510,50.5,87.7,82.3,20,2.4,0,0,0
SESS-004511,34.1,65.7,101.5,22,4.2,0,0,0
SESS-004512,43.4,90.0,372.5,17,1.7,0,0,0
SESS-004513,59.8,48.6,258.5,22,2.4,0,0,0
SESS-004514,37.5,71.3,130.4,12,1.7,0,0,0
SESS-004515,45.2,90.6,96.7,7,2.2,1,0,0
SESS-004516,38.3,81.1,160.3,15,6.5,0,0,0
SESS-004517,37.9,59.9,95.5,20,1.0,0,0,0
SESS-004518,62.3,108.6,84.9,13,7.8,0,0,0
SESS-004519,39.2,67.0,96.3,14,1.5,0,0,0
SESS-004520,56.8,74.4,62.6,8,21.0,0,0,0
SESS-004521,37.4,81.3,233.1,18,11.1,0,0,0
SESS-004522,47.4,95.1,155.2,6,1.4,0,0,0
SESS-004523,57.6,72.6,131.4,12,9.5,0,0,0
SESS-004524,33.5,48.6,37.7,11,5.0,0,0,0
SESS-004525,39.8,81.6,321.8,22,0.4,0,0,0
SESS-004526,45.4,65.6,140.3,14,11.0,0,0,0
SESS-004527,47.5,130.2,78.8,19,1.1,1,0,0
SESS-004528,36.8,111.9,362.6,14,1.4,0,0,0
SESS-004529,44.4,95.2,34.7,6,5.6,0,0,0
SESS-004530,34.4,77.6,437.8,17,9.9,0,0,0
SESS-004531,48.0,81.6,231.0,20,1.6,0,0,0
SESS-004532,30.9,71.5,86.4,14,1.6,0,0,0
SESS-004533,35.2,77.4,151.1,17,9.4,0,0,0
SESS-004534,58.0,83.0,169.7,16,1.3,0,0,0
SESS-004535,40.6,84.5,63.7,7,5.0,0,0,0
SESS-004536,38.0,26.7,61.9,11,6.2,0,0,0
SESS-004537,48.8,73.9,196.8,22,4.5,0,0,0
SESS-004538,57.2,87.3,123.3,18,11.9,0,0,0
SESS-004539,67.0,68.6,139.7,18,5.4,0,0,0
SESS-004540,43.8,80.4,199.7,9,11.8,0,0,0
SESS-004541,32.7,108.9,205.7,7,0.5,0,0,0
SESS-004542,22.2,67.8,155.8,11,10.1,0,0,0
SESS-004543,40.0,94.3,137.9,8,1.8,0,0,0
SESS-004544,43.9,87.4,283.5,7,1.6,0,0,0
SESS-004545,38.8,107.6,171.8,21,3.9,0,0,0
SESS-004546,47.3,63.1,87.8,22,0.3,0,0,0
SESS-004547,44.3,80.0,116.7,6,2.7,0,0,0
SESS-004548,35.0,85.5,137.4,15,4.4,0,0,0
SESS-004549,52.4,57.2,184.3,20,0.1,0,0,0
SESS-004550,31.6,88.6,273.0,15,13.0,0,0,0
SESS-004551,54.7,117.2,108.6,14,13.3,0,0,0
SESS-004552,41.1,96.2,91.9,9,2.9,0,0,0
SESS-004553,38.9,98.3,300.4,6,3.5,1,0,0
SESS-004554,40.2,65.7,170.2,15,4.5,0,0,0
SESS-004555,49.7,63.7,123.6,10,6.5,0,0,0
SESS-004556,41.5,100.2,83.1,13,1.9,0,1,0
SESS-004557,48.3,69.6,160.9,15,2.5,0,0,0
SESS-004558,55.0,85.8,116.3,12,1.5,0,1,0
SESS-004559,30.3,53.4,135.2,15,1.1,0,0,0
SESS-004560,46.7,52.4,220.6,12,1.5,0,0,0
SESS-004561,50.6,49.2,194.2,18,9.5,0,0,0
SESS-004562,57.3,73.2,708.3,17,2.8,0,0,0
SESS-004563,57.9,75.3,104.3,8,0.4,0,0,0
SESS-004564,58.7,101.9,803.8,22,2.7,0,0,0
SESS-004565,44.5,111.1,161.9,7,2.2,0,0,0
SESS-004566,58.1,68.4,190.8,21,0.6,0,0,0
SESS-004567,40.9,64.4,426.7,7,2.1,0,0,0
SESS-004568,22.8,116.8,228.6,10,3.6,0,0,0
SESS-004569,54.8,41.9,92.4,22,16.4,0,0,0
SESS-004570,52.5,93.0,93.7,8,3.3,0,0,0
SESS-004571,47.1,76.0,300.7,15,4.8,0,0,0
SESS-004572,54.7,99.0,129.3,7,0.9,0,0,0
SESS-004573,42.6,65.7,193.2,9,7.7,1,0,0
SESS-004574,40.6,89.6,314.3,15,0.1,1,0,0
SESS-004575,56.9,108.3,93.6,12,3.5,0,0,0
SESS-004576,48.2,84.2,125.6,10,2.4,0,0,0
SESS-004577,15.8,89.6,143.1,12,6.9,0,0,0
SESS-004578,52.8,78.0,384.8,16,4.0,0,0,0
SESS-004579,35.6,92.0,349.1,19,3.8,0,0,0
SESS-004580,47.8,91.7,96.0,19,1.1,0,0,0
SESS-004581,41.8,82.7,105.4,20,3.4,0,1,0
SESS-004582,41.7,36.0,248.7,11,0.9,0,1,0
SESS-004583,21.7,88.0,104.7,21,11.5,1,0,0
SESS-004584,24.1,92.6,92.4,7,3.9,0,0,0
SESS-004585,42.4,78.0,104.2,6,1.0,0,0,0
SESS-004586,33.5,44.8,106.1,7,6.2,0,0,0
SESS-004587,39.8,45.7,150.5,17,4.6,0,0,0
SESS-004588,26.4,119.9,154.0,21,4.6,0,0,0
SESS-004589,46.0,78.8,129.8,20,1.3,0,0,0
SESS-004590,53.2,68.7,589.4,10,1.1,0,0,0
SESS-004591,35.8,74.2,259.4,6,2.7,0,0,0
SESS-004592,58.8,120.8,241.7,13,18.9,0,0,0
SESS-004593,34.1,91.9,238.7,20,12.4,0,0,0
SESS-004594,41.3,77.9,198.1,8,11.4,0,0,0
SESS-004595,53.8,104.0,172.2,14,7.2,0,0,0
SESS-004596,45.7,49.2,200.7,16,7.1,1,0,0
SESS-004597,49.6,83.5,205.1,17,19.9,0,0,0
SESS-004598,43.7,71.9,135.4,12,0.5,0,0,0
SESS-004599,61.4,68.8,275.8,11,9.1,0,0,0
SESS-004600,44.1,69.9,67.1,17,2.8,0,0,0
SESS-004601,37.0,93.5,160.8,20,4.3,0,0,0
SESS-004602,35.2,114.9,543.2,11,3.2,0,0,0
SESS-004603,105.9,6.5,3.3,23,2193.1,2,1,1
SESS-004604,35.8,76.1,167.9,8,4.5,0,0,0
SESS-004605,43.9,58.5,457.8,21,3.8,0,0,0
SESS-004606,48.2,76.4,132.2,15,0.5,0,0,0
SESS-004607,44.4,83.9,173.8,16,0.1,0,0,0
SESS-004608,55.5,66.8,193.8,11,6.1,0,0,0
SESS-004609,49.7,131.4,139.6,8,1.6,0,0,0
SESS-004610,28.7,90.6,381.9,7,0.5,0,0,0
SESS-004611,40.8,50.6,140.1,14,1.6,0,0,0
SESS-004612,41.0,110.4,384.2,17,2.6,0,0,0
SESS-004613,56.6,70.6,328.9,14,0.1,0,0,0
SESS-004614,36.4,66.8,122.3,7,8.7,0,0,0
SESS-004615,42.6,111.8,96.1,7,1.3,0,0,0
SESS-004616,52.7,69.5,215.7,10,4.6,0,0,0
SESS-004617,40.6,53.5,124.7,10,0.3,0,0,0
SESS-004618,39.5,84.1,296.3,15,3.4,0,0,0
SESS-004619,45.6,82.8,165.0,12,7.5,1,0,0
SESS-004620,53.5,83.2,123.4,6,6.1,0,0,0
SESS-004621,44.3,56.2,880.2,12,0.7,0,0,0
SESS-004622,46.7,122.2,211.8,9,5.2,0,0,0
SESS-004623,48.4,47.3,303.3,21,0.8,0,0,0
SESS-004624,46.0,102.6,237.4,11,1.7,0,0,0
SESS-004625,53.0,103.3,217.8,13,2.3,1,0,0
SESS-004626,45.7,74.7,139.1,11,2.7,0,0,0
SESS-004627,31.1,68.6,159.2,6,3.6,0,0,0
SESS-004628,48.2,100.0,221.8,15,7.3,0,0,0
SESS-004629,66.3,89.3,188.3,7,0.1,0,0,0
SESS-004630,41.2,75.3,269.1,12,9.2,0,0,0
SESS-004631,48.1,57.8,92.1,7,18.5,0,0,0
SESS-004632,51.6,81.2,49.9,8,3.1,0,0,0
SESS-004633,42.3,44.6,233.0,16,8.9,0,0,0
SESS-004634,40.0,78.0,76.4,13,6.8,0,0,0
SESS-004635,47.7,79.2,148.6,22,6.5,0,0,0
SESS-004636,66.5,61.4,207.1,14,8.1,0,0,0
SESS-004637,45.9,92.7,166.9,16,2.7,0,0,0
SESS-004638,36.1,97.4,143.7,16,0.4,0,0,0
SESS-004639,31.9,82.4,316.1,15,6.5,0,0,0
SESS-004640,43.4,74.9,379.6,13,1.3,0,0,0
SESS-004641,36.5,83.7,97.8,10,16.9,0,0,0
SESS-004642,28.8,67.1,129.0,14,1.8,0,0,0
SESS-004643,56.8,85.7,184.4,22,5.2,0,0,0
SESS-004644,45.4,76.2,224.9,16,1.1,0,0,0
SESS-004645,42.4,68.8,269.1,12,1.8,0,0,0
SESS-004646,41.8,10.3,7.9,6,2203.1,5,1,1
SESS-004647,50.6,74.5,233.2,10,2.3,0,0,0
SESS-004648,52.7,80.4,582.5,19,2.4,0,1,0
SESS-004649,41.8,90.4,258.0,19,4.6,0,0,0
SESS-004650,47.0,72.1,87.5,18,1.6,0,0,0
SESS-004651,36.7,47.1,159.0,8,8.2,0,0,0
SESS-004652,36.8,97.9,507.7,19,0.8,0,0,0
SESS-004653,47.1,89.7,232.8,20,15.3,0,0,0
SESS-004654,41.2,104.7,150.9,18,9.0,0,0,0
SESS-004655,47.6,108.6,241.6,17,3.6,0,0,0
SESS-004656,115.0,16.7,103.5,5,3157.4,0,1,1
SESS-004657,42.3,80.1,251.4,9,1.6,0,0,0
SESS-004658,26.6,101.2,369.3,22,2.2,0,0,0
SESS-004659,37.0,81.6,100.8,8,7.5,0,0,0
SESS-004660,36.9,81.6,110.6,10,2.3,0,0,0
SESS-004661,49.3,17.1,19.9,14,3349.1,3,1,1
SESS-004662,32.1,55.7,155.0,13,6.3,0,0,0
SESS-004663,23.5,70.3,45.6,16,3.9,0,0,0
SESS-004664,36.1,55.2,231.6,21,11.4,0,0,0
SESS-004665,48.1,72.7,228.5,13,12.5,0,0,0
SESS-004666,21.7,93.3,230.3,12,0.9,0,1,0
SESS-004667,57.9,85.3,459.3,21,3.7,0,0,0
SESS-004668,30.3,37.3,140.8,15,0.2,0,0,0
SESS-004669,45.3,77.3,156.9,20,8.9,0,0,0
SESS-004670,17.5,92.1,438.4,16,4.9,0,0,0
SESS-004671,37.5,78.7,519.0,6,0.5,0,0,0
SESS-004672,35.4,115.8,94.6,21,5.8,0,0,0
SESS-004673,34.6,69.1,210.8,19,2.5,0,0,0
SESS-004674,44.5,73.2,166.3,22,0.2,0,0,0
SESS-004675,41.5,79.4,266.6,20,2.4,0,0,0
SESS-004676,21.9,102.7,205.6,22,1.8,0,0,0
SESS-004677,48.6,90.6,131.5,9,22.8,0,0,0
SESS-004678,77.3,23.0,33.6,14,3957.0,3,1,1
SESS-004679,47.8,75.3,104.9,9,2.8,0,1,0
SESS-004680,43.2,74.6,179.6,7,9.5,1,0,0
SESS-004681,46.7,71.1,192.4,18,9.0,0,0,0
SESS-004682,53.7,91.5,71.8,12,2.3,0,0,0
SESS-004683,56.5,66.6,71.2,9,9.1,0,0,0
SESS-004684,72.9,2.3,59.5,15,564.9,5,1,1
SESS-004685,44.1,43.4,77.0,16,1.8,0,0,0
SESS-004686,47.3,92.8,209.9,17,2.5,0,0,0
SESS-004687,26.1,77.3,223.3,16,2.2,0,0,0
SESS-004688,42.2,89.2,255.5,19,4.1,0,0,0
SESS-004689,37.3,85.1,664.5,20,33.3,0,0,0
SESS-004690,37.2,51.6,169.2,8,0.6,0,0,0
SESS-004691,35.4,101.8,351.9,20,25.9,1,0,0
SESS-004692,38.5,85.0,692.6,11,5.9,0,1,0
SESS-004693,56.6,114.3,53.5,11,7.0,0,0,0
SESS-004694,55.0,87.1,192.1,8,1.1,0,0,0
SESS-004695,48.1,74.1,365.7,22,0.8,0,0,0
SESS-004696,49.3,58.6,392.8,14,1.5,0,0,0
SESS-004697,53.1,75.7,72.8,14,7.7,0,0,0
SESS-004698,51.3,42.4,169.8,22,6.7,0,0,0
SESS-004699,29.4,94.6,841.4,19,0.1,0,0,0
SESS-004700,39.8,58.3,132.1,12,5.0,0,0,0
SESS-004701,42.3,118.7,156.4,6,7.0,0,0,0
SESS-004702,45.3,88.8,272.8,11,3.2,0,0,0
SESS-004703,52.5,100.1,131.5,15,23.4,0,0,0
SESS-004704,31.1,90.4,484.9,16,19.4,0,0,0
SESS-004705,56.4,73.5,217.2,19,1.4,0,0,0
SESS-004706,28.6,43.2,114.3,6,0.8,0,0,0
SESS-004707,50.7,79.6,116.9,6,0.4,0,1,0
SESS-004708,62.9,65.4,190.7,10,0.7,0,0,0
SESS-004709,49.5,45.8,144.6,21,0.5,0,0,0
SESS-004710,66.2,79.8,266.7,20,0.1,0,0,0
SESS-004711,37.2,69.5,192.5,15,1.2,0,0,0
SESS-004712,53.5,89.2,140.9,8,4.3,0,1,0
SESS-004713,49.0,114.6,105.4,16,10.0,0,0,0
SESS-004714,43.3,53.8,231.1,13,16.2,0,0,0
SESS-004715,47.6,72.0,154.1,16,0.3,0,0,0
SESS-004716,54.4,50.9,56.1,13,5.0,0,0,0
SESS-004717,28.2,112.5,324.4,6,0.6,0,0,0
SESS-004718,57.8,59.1,187.7,19,0.4,0,0,0
SESS-004719,48.0,87.0,279.6,10,0.3,0,0,0
SESS-004720,50.6,81.5,405.9,20,2.0,1,0,0
SESS-004721,40.8,75.9,396.5,12,8.1,0,0,0
SESS-004722,40.1,92.1,208.5,22,2.4,0,0,0
SESS-004723,59.3,83.3,74.8,17,8.0,0,1,0
SESS-004724,48.8,76.8,190.2,17,8.8,0,0,0
SESS-004725,48.2,102.6,336.1,7,1.5,0,1,0
SESS-004726,38.7,103.6,469.5,7,0.0,0,0,0
SESS-004727,45.1,97.7,107.4,8,2.0,0,0,0
SESS-004728,57.1,79.1,319.5,8,24.3,0,0,0
SESS-004729,55.9,43.4,376.5,6,0.8,0,0,0
SESS-004730,52.1,102.1,372.5,9,5.6,0,1,0
SESS-004731,53.7,99.9,265.1,21,1.1,0,0,0
SESS-004732,35.0,122.8,591.8,18,0.5,1,0,0
SESS-004733,47.7,85.0,317.8,7,1.2,0,1,0
SESS-004734,34.4,78.1,100.8,13,3.0,0,0,0
SESS-004735,36.8,68.0,687.5,19,1.8,0,0,0
SESS-004736,46.8,73.9,207.6,13,0.5,0,0,0
SESS-004737,45.6,57.8,131.3,10,0.7,0,0,0
SESS-004738,39.0,57.4,177.5,14,10.1,0,0,0
SESS-004739,41.0,75.7,116.6,17,6.6,0,0,0
SESS-004740,55.7,84.1,213.4,13,5.7,0,0,0
SESS-004741,52.5,77.0,239.3,15,11.1,0,0,0
SESS-004742,35.7,104.0,390.1,16,0.5,0,0,0
SESS-004743,50.1,68.3,264.4,16,0.5,0,0,0
SESS-004744,35.9,25.5,66.2,9,0.1,0,0,0
SESS-004745,57.5,113.3,112.5,22,10.3,0,0,0
SESS-004746,48.9,71.8,78.7,12,0.5,0,0,0
SESS-004747,36.0,83.1,476.6,20,3.3,0,1,0
SESS-004748,51.3,95.6,183.1,14,5.6,0,0,0
SESS-004749,49.4,93.7,143.7,16,1.4,0,0,0
SESS-004750,36.6,70.7,170.4,21,9.4,0,0,0
SESS-004751,44.7,50.2,199.1,14,1.1,0,0,0
SESS-004752,35.0,95.3,141.4,19,1.0,1,0,0
SESS-004753,55.2,70.4,175.7,8,1.4,0,0,0
SESS-004754,19.8,73.0,114.2,19,7.1,0,0,0
SESS-004755,45.7,99.8,59.5,18,1.0,0,0,0
SESS-004756,50.4,98.1,197.1,9,8.5,0,0,0
SESS-004757,53.7,65.5,192.3,10,3.7,0,1,0
SESS-004758,38.6,94.7,212.3,13,0.4,1,0,0
SESS-004759,45.6,73.0,124.5,22,8.3,0,0,0
SESS-004760,49.0,101.5,75.0,12,0.9,0,0,0
SESS-004761,33.0,60.7,121.3,20,0.8,0,0,0
SESS-004762,52.6,67.4,206.9,21,2.7,0,0,0
SESS-004763,38.8,37.5,225.5,14,14.7,0,0,0
SESS-004764,62.1,67.5,239.9,9,5.3,0,0,0
SESS-004765,52.4,96.6,465.1,21,8.2,0,0,0
SESS-004766,49.7,95.4,99.7,19,13.6,0,0,0
SESS-004767,45.1,75.7,81.3,12,0.3,0,0,0
SESS-004768,45.5,92.3,125.2,18,2.4,0,0,0
SESS-004769,46.4,54.8,109.1,14,2.9,0,0,0
SESS-004770,88.7,13.3,30.5,19,3854.4,2,1,1
SESS-004771,99.2,12.0,101.2,23,3225.0,0,1,1
SESS-004772,35.5,50.6,331.9,12,9.1,0,0,0
SESS-004773,35.1,81.0,175.5,11,0.5,0,0,0
SESS-004774,44.7,80.3,51.4,11,9.1,1,0,0
SESS-004775,48.3,109.7,194.8,20,5.0,0,0,0
SESS-004776,32.8,96.9,171.1,20,0.2,0,0,0
SESS-004777,49.1,65.2,455.3,21,16.7,0,0,0
SESS-004778,24.2,92.2,195.4,12,0.6,0,0,0
SESS-004779,28.9,54.6,268.1,8,10.5,0,0,0
SESS-004780,42.5,116.0,308.3,20,3.9,0,0,0
SESS-004781,23.5,95.5,137.3,22,12.7,0,0,0
SESS-004782,55.8,57.4,689.4,12,2.6,0,1,0
SESS-004783,55.4,120.2,218.4,8,2.0,0,1,0
SESS-004784,16.9,94.0,144.8,21,4.6,0,0,0
SESS-004785,46.8,103.9,44.2,13,0.1,0,0,0
SESS-004786,62.4,81.8,308.9,11,0.5,0,0,0
SESS-004787,35.2,51.3,125.7,21,2.5,0,0,0
SESS-004788,40.9,42.4,143.9,20,4.1,1,0,0
SESS-004789,53.3,81.1,200.9,10,0.9,0,0,0
SESS-004790,33.1,45.0,41.0,14,2.1,0,0,0
SESS-004791,59.0,77.2,119.5,9,11.3,0,0,0
SESS-004792,49.5,91.1,59.8,19,14.0,0,0,0
SESS-004793,28.8,69.9,210.2,14,3.8,0,0,0
SESS-004794,43.0,71.9,44.2,18,0.3,0,0,0
SESS-004795,34.1,80.8,295.3,14,2.6,0,0,0
SESS-004796,60.2,58.4,152.8,17,1.0,0,0,0
SESS-004797,38.2,113.9,165.1,11,0.2,0,0,0
SESS-004798,42.8,69.2,94.6,20,8.9,0,0,0
SESS-004799,92.9,11.2,37.3,9,2880.3,0,1,1
SESS-004800,38.7,74.5,96.5,10,6.4,0,0,0
SESS-004801,43.2,66.5,210.3,12,8.6,0,0,0
SESS-004802,30.8,91.2,837.8,12,2.1,0,0,0
SESS-004803,15.0,45.6,212.0,15,20.7,0,0,0
SESS-004804,44.9,72.5,347.9,17,10.5,0,0,0
SESS-004805,49.0,88.0,241.0,11,21.8,0,0,0
SESS-004806,41.2,106.1,132.4,6,6.0,0,0,0
SESS-004807,34.1,104.6,125.8,7,6.1,0,0,0
SESS-004808,44.1,80.7,194.6,9,2.6,0,0,0
SESS-004809,48.4,48.2,266.5,9,2.0,0,0,0
SESS-004810,17.2,82.7,278.1,6,5.0,0,0,0
SESS-004811,54.9,72.9,308.5,12,9.0,0,0,0
SESS-004812,64.4,87.7,262.2,18,20.7,0,0,0
SESS-004813,37.1,99.7,131.1,22,4.6,0,0,0
SESS-004814,34.5,84.1,371.3,9,2.3,0,1,0
SESS-004815,71.7,89.7,156.8,10,3.7,0,0,0
SESS-004816,42.8,102.0,110.5,7,8.2,0,0,0
SESS-004817,45.1,65.8,216.5,9,3.8,0,0,0
SESS-004818,52.3,107.4,307.5,15,0.7,0,0,0
SESS-004819,57.0,65.5,159.0,10,0.6,0,0,0
SESS-004820,33.4,56.3,93.0,22,7.2,0,0,0
SESS-004821,42.6,93.7,308.1,10,8.7,0,0,0
SESS-004822,53.4,62.6,260.7,20,0.8,0,0,0
SESS-004823,57.4,87.6,87.6,7,1.5,0,0,0
SESS-004824,31.3,76.2,580.1,19,2.2,0,0,0
SESS-004825,51.1,89.0,193.3,10,10.9,0,0,0
SESS-004826,46.5,74.3,538.5,12,4.7,0,0,0
SESS-004827,53.0,84.4,217.1,17,6.7,0,0,0
SESS-004828,44.7,117.6,190.2,19,1.5,0,0,0
SESS-004829,52.8,86.1,188.9,22,16.6,0,0,0
SESS-004830,43.8,82.4,96.8,17,1.4,0,0,0
SESS-004831,50.5,81.9,316.4,17,7.8,0,0,0
SESS-004832,39.9,65.3,97.8,6,15.4,0,0,0
SESS-004833,44.3,80.7,986.2,22,0.6,0,0,0
SESS-004834,53.2,102.6,148.5,21,1.4,0,0,0
SESS-004835,70.3,70.7,165.8,18,4.0,0,0,0
SESS-004836,44.4,96.0,701.7,22,4.1,0,0,0
SESS-004837,33.7,52.3,506.8,12,0.3,0,1,0
SESS-004838,55.5,66.2,125.5,21,6.9,0,0,0
SESS-004839,31.8,59.6,401.4,19,6.6,0,0,0
SESS-004840,59.8,80.4,83.7,16,7.9,0,0,0
SESS-004841,40.3,114.4,310.8,13,0.4,0,0,0
SESS-004842,46.8,88.7,105.6,8,3.3,1,0,0
SESS-004843,52.0,61.1,224.7,13,0.6,0,0,0
SESS-004844,55.7,83.7,350.9,20,4.5,0,0,0
SESS-004845,50.6,129.9,130.6,6,6.3,0,0,0
SESS-004846,41.0,83.5,192.2,19,0.0,0,0,0
SESS-004847,42.2,62.2,89.0,14,11.3,0,0,0
SESS-004848,48.4,73.0,224.3,15,21.3,0,0,0
SESS-004849,50.5,87.4,289.5,13,5.3,1,0,0
SESS-004850,35.6,46.1,260.0,6,1.4,0,0,0
SESS-004851,49.2,86.8,224.1,17,2.7,0,0,0
SESS-004852,40.3,40.1,194.3,14,5.3,0,0,0
SESS-004853,32.2,102.1,281.5,14,4.9,0,0,0
SESS-004854,40.9,97.1,120.8,17,2.8,0,0,0
SESS-004855,44.6,76.9,183.1,8,8.3,0,0,0
SESS-004856,40.3,79.6,155.0,22,4.5,0,0,0
SESS-004857,73.1,23.1,8.8,11,3433.7,0,1,1
SESS-004858,55.4,123.7,131.2,13,0.9,0,0,0
SESS-004859,48.0,86.6,129.2,17,2.4,0,0,0
SESS-004860,47.6,88.4,73.9,11,3.9,0,0,0
SESS-004861,46.6,80.6,128.2,9,12.8,0,0,0
SESS-004862,35.8,114.7,560.8,22,3.3,0,0,0
SESS-004863,39.9,83.5,191.3,13,7.0,0,0,0
SESS-004864,22.2,109.7,191.7,12,8.4,0,0,0
SESS-004865,49.5,101.0,91.5,13,1.9,0,0,0
SESS-004866,34.5,103.0,499.2,10,4.5,0,0,0
SESS-004867,46.4,69.7,542.0,11,2.3,0,0,0
SESS-004868,40.2,77.9,110.9,8,3.7,0,0,0
SESS-004869,52.0,88.6,323.4,18,1.6,0,0,0
SESS-004870,45.7,79.7,98.2,7,2.4,0,0,0
SESS-004871,54.7,87.0,239.2,8,4.2,0,0,0
SESS-004872,30.8,69.4,239.2,8,3.7,0,0,0
SESS-004873,56.3,79.7,294.0,22,0.4,0,0,0
SESS-004874,48.0,97.1,255.5,6,0.5,0,0,0
SESS-004875,36.1,102.9,97.9,12,1.3,0,1,0
SESS-004876,37.5,69.9,398.3,12,1.0,0,0,0
SESS-004877,40.4,75.3,532.0,12,6.9,0,0,0
SESS-004878,41.6,90.5,351.1,13,9.0,0,0,0
SESS-004879,42.4,69.2,133.4,18,11.3,0,0,0
SESS-004880,48.2,62.3,53.1,14,1.2,0,0,0
SESS-004881,51.0,91.1,65.5,13,0.6,0,0,0
SESS-004882,33.6,84.2,196.1,6,11.8,0,0,0
SESS-004883,53.5,108.0,196.6,13,0.5,0,0,0
SESS-004884,58.7,47.0,122.7,12,9.8,0,0,0
SESS-004885,144.1,1.0,5.7,12,1855.3,3,1,1
SESS-004886,48.6,75.5,561.2,13,0.9,0,0,0
SESS-004887,31.7,107.9,85.2,22,2.0,0,0,0
SESS-004888,48.9,80.2,175.0,20,1.7,0,0,0
SESS-004889,38.5,105.2,183.3,11,0.5,0,0,0
SESS-004890,39.5,77.8,118.3,17,1.9,0,0,0
SESS-004891,57.0,91.1,57.2,19,1.3,0,0,0
SESS-004892,38.7,73.5,264.9,10,3.9,0,0,0
SESS-004893,56.2,22.5,147.1,10,20.0,0,0,0
SESS-004894,54.7,89.2,163.1,9,7.9,0,1,0
SESS-004895,49.7,84.3,61.6,20,1.8,0,0,0
SESS-004896,63.1,1.0,14.3,23,1197.0,3,1,1
SESS-004897,52.0,73.4,76.0,13,1.6,1,0,0
SESS-004898,37.1,75.2,157.6,15,13.2,0,0,0
SESS-004899,48.7,86.9,166.1,20,0.2,0,0,0
SESS-004900,47.7,84.0,75.3,13,9.8,0,0,0
SESS-004901,39.6,109.7,294.6,13,27.0,1,1,0
SESS-004902,46.9,113.9,60.5,22,2.3,0,0,0
SESS-004903,50.5,35.8,181.2,20,2.5,0,1,0
SESS-004904,49.5,55.1,181.3,10,6.9,0,0,0
SESS-004905,59.1,72.0,192.7,8,1.2,0,0,0
SESS-004906,53.8,71.2,268.3,18,5.6,0,0,0
SESS-004907,51.4,72.3,67.7,13,13.7,1,0,0
SESS-004908,48.0,77.4,185.2,18,6.6,0,0,0
SESS-004909,50.7,90.0,275.3,9,10.2,0,0,0
SESS-004910,48.6,84.6,248.0,13,1.7,0,0,0
SESS-004911,49.8,81.8,615.1,13,0.1,1,0,0
SESS-004912,40.7,95.3,112.9,16,2.5,0,0,0
SESS-004913,34.3,87.7,233.6,7,11.8,0,0,0
SESS-004914,44.0,70.0,226.8,7,17.0,0,0,0
SESS-004915,38.3,43.9,196.6,11,9.9,0,0,0
SESS-004916,45.5,110.2,181.4,7,6.8,1,0,0
SESS-004917,54.4,78.8,330.1,7,2.9,1,0,0
